Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2300;41;0.0021177371580667612;0.030989951197171545;67.846157824245154;1060180.5311982066;0.0044006058385480263;-1.0938139147995685;0.0;79.559106974809495;87.337620102493759;0.002122643184789262;0.22681580483427979;66.70148605348291;512.08744502551019;0.0026383894584410231;8.924285117829811;0.0;0.13875332449055627;0.15402410333204924;0.0021123019996382147;1.0718330154275033;66.424371125628483;223.97628056185383;0.0018864253045933774;1.2591851003151078;0.0;0.10888824212634174;0.12163008404746106;0.0021086397251861896;3.0863632520411173;66.62658049088671;195.08987999489636;0.0021484580177976824;-13.688944874982667;0.0;0.10154676716322349;0.11315400850803226;0.0021167875788290196;0.12764117529957988;67.033433165501805;108767875.35248809;0.0082142109128175225;12.537222149630622;0.0;3656.0551967670472;3972.9726052059859;0.0021175373131365298;0.48668566899614418;67.103762573783072;565.800272384751;0.0042463151586940419;2.0372913476322196;0.0;0.12084269042966118;0.13290288531642636;0.0019893681881475796;0.52852269740703062;64.503287258900841;210.93421083860289;0.0011852193349726218;-85.4609051962953;0.0;0.12210758697993664;0.13780215034224108;0.0034307371821084218;0.5411498471507723;56.471243676831797;151.46682180368015;0.0006779742995305652;-112.90898883896432;0.0;0.12852740777151106;0.1466845721939749
2300;42;0.0021076617021288865;0.030848296685160145;68.925020930419862;1079772.9599699236;0.0039114105545275772;-0.55751648363866479;0.0;79.798276942540681;87.614819689548639;0.0021251704874997038;0.22547219562001672;68.394929425334212;525.22113346971651;0.0022721613844756869;4.4298045500042349;0.0;0.13879396249515433;0.15407212843274493;0.0021128665387468585;1.0724032145031293;68.257676542818757;230.13540440277666;0.0016320844144254144;0.58654235135264798;0.0;0.10887851568794668;0.12161837642776983;0.0021085392551724743;3.1040486028458201;68.358701632484852;200.193966793633;0.0018766791966034289;-6.824846722805944;0.0;0.10155855483963853;0.11316820604288574;0.0021136883042540706;0.12730899058188455;68.555978222640903;111348678.2755145;0.0070033121793726671;5.8795452584874397;0.0;3659.8780793858605;3977.3513854626644;0.0021146952392918812;0.48544729358079802;68.589249152808506;578.91438174352641;0.0036949130297903843;0.95373435992200939;0.0;0.12097141481610993;0.13305326365773845;0.0020116991390273144;0.52626236121764514;67.226038168181177;219.25511459032913;0.00096628786141284722;-49.937819523069038;0.0;0.12177507824256459;0.13739626558344845;0.0034827636884527009;0.53505588465810605;62.025931863889198;167.64496188904545;0.00042907254183448886;-84.687229969247113;0.0;0.12953234369471231;0.1479384822699272
2300;43;0.0021174646279864041;0.030990009970993874;67.845727508802341;1060172.4958871235;0.0044128778376121879;-0.39375103109335896;0.0;79.558990476420448;87.337485091471819;0.0021082979541297347;0.22736763623446482;65.750251698328029;506.76915208230008;0.002744709544097224;34.824642486742619;0.0;0.13938614086813575;0.15477205767854041;0.0020754688898155598;1.0713937058292033;64.58978393187283;219.28593649110016;0.0020079665578240711;17.667418383959443;0.0;0.10956837965611967;0.12244895871358094;0.0021221663277150773;3.0743875550505995;65.077656875428104;191.64674037152926;0.0022496952492095544;-7.1317341848555316;0.0;0.10196584540884758;0.11365883711392012;0.0023066254661736978;0.12770783668783664;66.796578818276103;108258272.8934612;0.0084766692308973351;34.794993397862584;0.0;3651.6002354182933;3967.870146225503;0.0021173803487684081;0.4866916544323891;67.106888333340962;565.73905285313174;0.0042593221100905637;0.66592227831847595;0.0;0.12082312553274888;0.13288003010391322;0.0040903599382174785;0.53344844070046027;58.834048344444497;193.968867374599;0.0013804257966498546;-12.646001140308982;0.0;0.12313363035886461;0.13905520244278471;0.0060158877665685267;0.54426335492292255;55.008911132496536;144.04424611127223;0.00074427578038116439;-53.833380045263368;0.0;0.12542787212842563;0.14282313327006702
2300;44;0.0021177485652096907;0.030847256532016656;68.924131522672909;1079917.7122681579;0.0039195191625101527;-0.17634569971107794;0.0;79.812163091477174;87.630915262786232;0.0021110121391578764;0.22573685953054032;67.909544297733632;522.57868749700128;0.0022804350787439163;18.281974781444887;0.0;0.13912887239961971;0.15446795314671025;0.0020722719701371248;1.0721812242233497;67.274275269851074;227.68589151637428;0.001631455142666401;9.8159276892630487;0.0;0.10925669188899964;0.12207364281808321;0.0021217821436048069;3.0980363067588539;67.545598743452075;198.42229142164464;0.0018642224384669899;-3.6261132607606328;0.0;0.10178395441847739;0.11343970939185037;0.0023248512645633389;0.12734058388151642;68.433712285142789;111100415.53915411;0.0071123199412563409;17.464368028639399;0.0;3658.1537167712881;3975.3762470858801;0.0021167439602060574;0.48544684041459218;68.59057834008081;578.91934570709122;0.0037045536121017779;0.33171965497018618;0.0;0.12097004761112377;0.13305166640926613;0.0040153931884653838;0.52902291281879066;63.588276675899387;209.09506341140832;0.00093469654104328585;-4.7540352901627614;0.0;0.12280309427524583;0.13865143965754381;0.0074925519057642736;0.53679371107087037;60.928148742986764;162.92402374997346;0.00043974810092891746;-50.402971426571952;0.0;0.12812995175576289;0.14618890771081086
2300;45;0.015282466290288864;0.030984487176092253;68.014824897370673;1060939.106058738;0.0043568374136847563;49.053357759663641;0.0;79.392761455341301;87.144852110188808;0.0020516113843092655;0.22577984155327058;67.912757154479777;522.16370542010259;0.0022936906316759972;18.124186309489687;0.0;0.13899313335821589;0.1543075176852183;0.0021183222588736349;1.0721852962015803;67.247108108255404;227.72508761229497;0.0016282730953365518;10.524010531412387;0.0;0.10931396640449884;0.12214260319967199;0.0021250870900471905;3.0980293600662105;67.544813710044593;198.42026851349715;0.0018614152238183345;-7.3508421857908957;0.0;0.10178405909891539;0.11343983549417848;0.0023607810235134149;0.12734361366018182;68.424839915982844;111076650.91711491;0.0071367670502239218;18.394368677573425;0.0;3657.8287690524767;3975.0040475394721;0.0021153312112710404;0.48544487469038894;68.591553160115467;578.94024124648899;0.0037246508486369055;0.15749826502258202;0.0;0.12097281657893275;0.13305490127986708;0.0026142361486154175;0.52818318446913159;64.072748707044425;212.04601610571186;0.00095732868462832931;-64.887770074080464;0.0;0.12361607316629324;0.13964468960326815;0.0066921239228637562;0.53702622151253188;60.931685833567975;162.32535843818806;0.00048681184881108134;-55.120156916325413;0.0;0.12764375763653169;0.14558278119717927
2300;46;0.0021933620765498371;0.030778027731918036;69.383442602303262;1089652.4519597709;0.0037016911005138334;0.4562108620973504;0.0;80.032850200345223;87.886736971063982;0.0021201541309204038;0.22485349042828995;69.081002469552132;531.39145984550441;0.0020695999153106373;6.595319391897192;0.0;0.13906761118495464;0.15439554475190256;0.0021188069537648692;1.0726309817744077;68.82996801635602;232.62066113836107;0.0014470145406976693;4.0305020581641315;0.0;0.10911570709894812;0.12190390442552397;0.0021253328977676603;3.1113224866685378;68.946855004859074;202.30795865051797;0.0016768366445594133;-2.8261757107287622;0.0;0.10170041449601824;0.1133390768399104;0.0023954930017120843;0.12714542106840146;69.237561507013297;112644096.03869168;0.0065011060948648213;6.8330221259998325;0.0;3666.3416440114279;3984.7554006623877;0.0021136327128928366;0.48480656186763105;69.301238580774339;585.82245224927635;0.0034732668929058881;0.056037615365767124;0.0;0.1211658413325991;0.13328041559426157;0.0024084746946289089;0.52580405960892962;67.270153177731004;220.91418432429785;0.0007617778842967149;-37.25252718764267;0.0;0.12263895495367849;0.13845097114469054;0.0061908529527662706;0.53195908925684232;65.477436978436359;176.65427061146562;0.00033845428329037127;20.149192758664469;0.0;0.12929461009031504;0.14764176442679128
2300;47;0.0021176556900062947;0.031291012186292121;65.205476776261477;1019958.3843090575;0.0055432545167328762;-1.0637937401781983;0.0;79.655431871988426;87.449255681805425;0.0021164647720986049;0.2290855903247172;63.73175329716004;490.77372944902157;0.0034349000135096199;14.419289978607708;0.0;0.13924206380986012;0.1546017466034478;0.0021070441223026994;1.0708126128830981;62.998188998468542;213.32271941468349;0.0024969616258680356;31.681692443464016;0.0;0.10930750449349362;0.12213482270887367;0.0021009781415820966;3.0549221419709798;63.42090778835167;186.24265863009387;0.0027920467391754204;-1.6856123459284333;0.0;0.10175918450819374;0.1134098708157039;0.0021161654088852648;0.12820088801240911;64.320363502388759;104567430.26434602;0.010791637762369886;22.917833731314374;0.0;3663.5062917486471;3981.5074167655316;0.0021138285328409965;0.4888025488091422;64.461829261433351;544.11594265806548;0.0053949414086011255;3.0914945699038299;0.0;0.12098031254847748;0.1330636585345214;0.0022546182367332995;0.53296982029755513;59.305237335662213;195.5413722014944;0.0017832483964609102;-230.56569846446067;0.0;0.12314595298381591;0.13907025678469676;0.0048744579397469292;0.55273343961838806;47.813568155447669;125.34517768762176;0.0013031463457618476;-93.656568728003009;0.0;0.12557290545013131;0.14300361328884847
2300;48;0.0021171056300260164;0.031030714330817957;67.400809394992166;1054612.8962636625;0.0044406439442706896;-0.60626580648488471;0.0;79.683579750736726;87.481879050393346;0.0021213124334756349;0.22691385629115129;66.541408487003523;511.13902363156348;0.0026856751968105334;8.6314711296680002;0.0;0.13884169119998471;0.15412853435996313;0.0021057253867064482;1.071759391107264;66.099848647415413;223.18176920567112;0.0019494561141791152;19.213748724784807;0.0;0.10902146423303437;0.121790450325285;0.002104279029224962;3.0841788463877191;66.355639340309978;194.45982807443329;0.0022154773212052195;-1.006652591594559;0.0;0.1016082530161864;0.11322806579049129;0.0021147144735923222;0.12766342294055513;66.889980795347824;108597248.87371041;0.0083137421608121039;13.375329660408397;0.0;3658.261766530492;3975.5000091492475;0.0021130806784673498;0.48677580790296893;66.972719183707554;564.85545545078514;0.0042793324855541605;1.7688265663394986;0.0;0.12087853093401635;0.132944753881404;0.0022757355147633948;0.52911526113948693;63.752955125483297;208.8034371509757;0.0012542124941583382;-153.64852811161569;0.0;0.12230184953291572;0.13803932481031431;0.0048719277492315655;0.54228996699889764;55.735948110556123;148.6722117129797;0.00061058008096850122;-72.133543198565775;0.0;0.12780858287826663;0.1457882398414857
2300;49;0.0021169234781932529;0.031030707007748303;67.400485793097758;1054613.857919056;0.0044637676519498348;-1.3091361399645507;0.0;79.684118774924784;87.482503785303109;0.0021162164212930046;0.22693187713114993;66.524655661794895;510.96689413063018;0.0026843856864429442;8.2123223067000595;0.0;0.13882800354883287;0.15411235812082241;0.0020983054695806131;1.0717566092864097;66.100376964308779;223.15335755638034;0.001930813789285279;19.066845979428138;0.0;0.1090080446763841;0.12177429583205164;0.0021064713005272745;3.0841639218974088;66.34811466068841;194.45488607433848;0.0021920625067453105;-1.1235516744406482;0.0;0.10161469531304534;0.11323582547392826;0.0021182992925366465;0.12766517748212564;66.891379111672705;108583855.69116719;0.0083232319775214062;12.249235355268695;0.0;3657.7055537194997;3974.862915485412;0.0021160057472116565;0.48677217798869332;66.979603146170376;564.89368389288768;0.0042889354998202475;1.0580839973215461;0.0;0.12087409190777906;0.1329395682072409;0.0022531758925146725;0.52904735038184691;63.653737840629006;209.02088457858338;0.0012514960836338617;-141.82181342833431;0.0;0.12262868359407034;0.13843842716368074;0.0045391506255680718;0.54237587987516112;55.74216230334423;148.47287006269184;0.00071085630004721608;-94.654805023071731;0.0;0.12761988889862091;0.1455530303687424
2300;50;0.002115992123864931;0.030865823016044219;68.726896548174579;1077318.9117407277;0.0038850619730512711;-0.59176092872803565;0.0;79.855300336893592;87.68091707535406;0.002125724195931242;0.22553402180401241;68.30716108298445;524.60638481588796;0.0022961426682725412;4.0954830650136387;0.0;0.13881214167337477;0.1540936124884488;0.0021077568625785382;1.0723673602748383;68.092430904200057;229.73737001784539;0.0016512109067272956;9.7765971380383121;0.0;0.10894716221692256;0.12170100731439802;0.0021084176073789341;3.1029902796256259;68.219304436096934;199.88169966742547;0.0018958445158706733;-0.54784990274612255;0.0;0.1015937035821398;0.11321054127318349;0.0021160920357450206;0.12731851042633138;68.487831221808321;111273681.31036897;0.0070459066828829553;5.8065516674858486;0.0;3661.1158584756527;3978.7692070399539;0.0021150639384918237;0.48548431124558711;68.530193628124252;578.51563146389947;0.0037105328191847356;0.52190802316829377;0.0;0.12099322631534927;0.1330787452747397;0.0022350569931297464;0.52654245306959635;66.727075597752275;218.18319567198114;0.0009946271405579534;-86.199413914728495;0.0;0.12209431275272128;0.13778594504773281;0.0045574199042800172;0.53577287006573537;61.523290472174331;165.67210766562121;0.00043681145293995041;-74.819614441693716;0.0;0.12904586488056735;0.14733135950095083
2300;51;0.0021198774064909555;0.031031418763635403;67.396502854887743;1054517.2966457205;0.0044756131764245059;-0.13633159169046394;0.0;79.681055313208532;87.478953202937063;0.0021103122472837083;0.22732762295238323;65.813764928289359;507.1517240722855;0.0027564604034866782;50.826937532028182;0.0;0.13935206002204395;0.15473177022515619;0.0021184605322640462;1.0714502477403811;64.745088747373956;219.8746218075066;0.002018997294678792;3.6003480264611198;0.0;0.10959623174175408;0.1224825005535566;0.0021204826026785463;3.0738507567940343;64.9948398737682;191.49192383815074;0.002281105361911871;-4.5672405769678903;0.0;0.10200003407347667;0.11370002810106433;0.0023539349556916788;0.12772929714737336;66.681417210788879;108094625.13338648;0.0085668893899060392;29.79112197220104;0.0;3652.4193522815031;3968.8082907631215;0.0021128115178726515;0.4867991204326324;66.934711447067357;564.6108304280923;0.0043011351719780787;-0.15150447173652992;0.0;0.12089553966200113;0.13296462360256187;0.0037008509941308075;0.53380243877870515;58.513487138534977;192.81835961311594;0.0014098969343599675;-42.156167805921285;0.0;0.12307223158395417;0.1389801944984683;0.00514000082859924;0.54524613032836389;54.483487454645839;141.77564952671207;0.00077628930805701771;-26.868594766869336;0.0;0.12462987751851023;0.14183046758478429
2300;52;0.0021284243388529872;0.030867266221189647;68.724313566887204;1077118.3451878312;0.0038971054424715218;0.034781505904390997;0.0;79.841250500094063;87.664631276751663;0.0021107494208982306;0.22571892101317917;67.943167055709864;522.75740181269498;0.0022961052187786611;26.268347777016743;0.0;0.13910417956597154;0.15443876691408939;0.0021176317846948903;1.0722096384571658;67.360471249499625;227.99324371388767;0.0016512888803011324;2.1105786661934189;0.0;0.10926350540626852;0.1220818463685979;0.0021271388645922214;3.0976423284708892;67.499360839916832;198.30739269574005;0.0018864168480588056;-2.4141694773206268;0.0;0.10179169568167969;0.11344903485923179;0.0023390229327335376;0.12734958807166336;68.378008469133036;111029689.4460171;0.0071447163855019738;15.15211390426856;0.0;3658.8383332422068;3976.1604219787732;0.0021116380645463499;0.48549733677359358;68.508815017617707;578.37531302835134;0.0037144883844318997;-0.1073383327764077;0.0;0.12100201411120386;0.13308901183309807;0.0035582340269220722;0.5291870108226111;63.387765954850465;208.50900717730693;0.00094161352632072615;-25.529314241352097;0.0;0.12284743628547665;0.13870559983395195;0.0076283911319843896;0.53733876955704329;60.57590355757592;161.47210205700847;0.00044692949511623099;-42.786196393391407;0.0;0.12771980650856973;0.14567757476087634
2300;53;0.000448246462497619;0.03094610574077249;68.828928147285978;1066253.6040019388;0.0040999840933048813;-7.4894974191394681;0.0;78.746606545614497;86.396276861026308;0.0023468392857056404;0.22583116001228323;67.848939309943916;521.6583366971264;0.0023170915689571196;35.727115263030385;0.0;0.13898859461602731;0.15430215334209352;0.0021162297676304287;1.0722085221949627;67.360546546888955;227.98158444125821;0.0016399892128363201;0.49683995329559139;0.0;0.10925831070881817;0.12207559189156071;0.0021177065147836029;3.097723030608365;67.49827928712287;198.32972718407638;0.0018736875714192795;-3.4835229168152182;0.0;0.10180113152381451;0.11346040176187916;0.0022377062802939108;0.12734019013514059;68.408279658673322;111103398.66304865;0.0071291331083421852;12.172871422411902;0.0;3659.6910053137572;3977.1371025873614;0.0021130885854238985;0.48549647719332584;68.507961708582627;578.3842704492173;0.003731968784197431;0.12753908056453156;0.0;0.12100555104915835;0.13309314396098018;0.0033331507044965466;0.5290784577237776;63.429420158826957;208.8838710725914;0.00098553126939115673;-43.77865586407097;0.0;0.12299127354288754;0.13888129676848238;0.0081963959604794238;0.53767816246718347;60.336001331418068;160.57213952651307;0.00049712897578586108;35.459188480854209;0.0;0.12750950636039365;0.14541545273074732
2300;54;0.0021083070153607858;0.030782423163658763;69.335684720039083;1089029.5027969133;0.0036379371767448067;0.19331526355017559;0.0;80.043909475387522;87.899557986417534;0.0022222863984777811;0.22487098647337062;69.058374820435006;531.21526647876919;0.002083313137652784;13.630084545576437;0.0;0.13906696308819855;0.15439477873784008;0.0021164933701277029;1.0726394665222989;68.875458777827802;232.71668342531811;0.0014640373754781009;0.18352511213919342;0.0;0.10909109045983557;0.12187426900020554;0.0021169003715786026;3.1112098084480846;68.929353796674476;202.27413167095364;0.0016847774826757957;-1.3661444984180093;0.0;0.10170676430871123;0.113346725637879;0.0022321001809693735;0.12714384177878699;69.241296988481309;112656673.36216293;0.0064964883592146224;4.1483061114917064;0.0;3666.5646541200636;3985.0108714211324;0.0021109364305312885;0.48482130235284743;69.277093450447296;585.66147889213835;0.0034642451408702221;0.049998406967688425;0.0;0.12117517661323744;0.1332913227449645;0.0028263429422019618;0.52618169909001067;66.914334991477247;219.50204407294956;0.00075818518140839957;-25.029833179262084;0.0;0.12249929740699148;0.13828042084033179;0.0084728077535900052;0.53225952578437008;65.104238918605489;175.75277167445589;0.00033742239114547661;35.854015416137486;0.0;0.12937346318159487;0.14774017595204667
2300;55;0.0021172355000006536;0.031042559065829596;67.266198274540031;1053001.4237401788;0.0045215657819058855;-4.2197360071043022;0.0;79.727934504058965;87.533287486340512;0.0021137959295741038;0.22789630550354628;64.787722801004449;501.72749337797279;0.0029590171782421749;95.277936707817901;0.0;0.14015586374298736;0.15568213208929463;0.0021243233439501193;1.0705318467729215;60.572550084423682;210.29233344488426;0.0023595046154174805;6.7371912257300437;0.0;0.11181778690908432;0.12515999063877384;0.0021210540271273427;3.0446314908315295;60.964562571768155;183.25180050974916;0.0026325450176002334;-15.799698201834644;0.0;0.10348298175069429;0.11548767897495629;0.0013774310361017448;0.1277906858906257;66.958338158081318;107630409.24417166;0.0087730637326649749;48.951178800349737;0.0;3620.0363807743611;3931.7283753936354;0.0021128232977657736;0.48726071546070066;66.142286527694012;559.78536762913529;0.004517105366230941;69.710902295048527;0.0;0.12131691471172298;0.13345693312922338;0.0042493277013369649;0.53673364640123111;57.091920897608937;183.73658326989397;0.0015686503952061968;-157.0582677509222;0.0;0.12011851957676331;0.13537554676402758;0.011791256386733031;0.54658461433635008;53.160035907795738;138.6623596325677;0.00085285659143948217;46.025454470029104;0.0;0.12493270770215154;0.14220710109395407
2300;56;0.0021208525294320645;0.030871893909357819;68.664804258898585;1076471.0459068741;0.0039138474933135808;-1.913503884189538;0.0;79.866321054424574;87.693691797971454;0.002112666835528315;0.22600227347771207;67.384578717483151;519.93863682412814;0.0023774481708571838;52.51635421301728;0.0;0.13956446578938775;0.15498286877518055;0.0021205991462578825;1.0717055030344596;64.793786914054166;222.47059813869441;0.0017033926339875462;4.3774584296258467;0.0;0.11069710471179187;0.12380879012851211;0.0021217843493077735;3.0816409534083102;65.051023607708657;193.61689012529479;0.0019291816599064757;-10.36184990701372;0.0;0.10275039187845234;0.11460432540335094;0.0016457464309427411;0.12735663313746304;68.528445133566322;110975156.98637968;0.0071791352989533713;21.959285887541569;0.0;3648.4817199696226;3964.2985766591678;0.0021134222583118344;0.4857213899906882;68.114134231744629;575.96384765754294;0.0037845517070714089;34.912138684410365;0.0;0.12120465385045832;0.13332576369222773;0.0044106125481541674;0.53093584231568192;62.408778039579097;202.52915259834182;0.00097430273819676719;-107.88404403069123;0.0;0.12115160634542964;0.1366354621417715;0.010797844785948489;0.53813163907245465;59.806708454463326;159.34777166741316;0.00046945716274833841;60.231128187119509;0.0;0.1276595713351161;0.14560249224015714
2300;57;0.0021178285261461423;0.030871307243730609;68.66484997116379;1076552.4217478859;0.0039305296400585369;-1.7456823385913367;0.0;79.87340686172665;87.701905400998911;0.0021210916949789579;0.22601221054247567;67.383611443225391;519.84299481795892;0.0023672842370929524;50.710040160885228;0.0;0.13953701783400765;0.15495041934830589;0.0021293553915177851;1.0717035308160177;64.785483241974418;222.44944427924909;0.0017285867308246656;5.7458925097023439;0.0;0.11070043562128182;0.12381280463005648;0.0021213446088566286;3.0816350603893161;65.051348925847108;193.61531790569904;0.0019507613846592681;-10.060516818626297;0.0;0.10274942036414252;0.11460315426293126;0.0014496346937013821;0.12737338700108383;68.513153809641025;110844114.22965719;0.0072562776447892847;23.421454160839517;0.0;3644.7975989280603;3960.0794438688304;0.0021112454500811424;0.48572025969872834;68.114573104750832;575.97577871953445;0.0037938357514372069;34.827142551293377;0.0;0.12120646333336106;0.1333278778934627;0.0033910317664295909;0.53059465143760165;62.599966282588959;203.68088392621385;0.0010428427119478874;-134.75142961527098;0.0;0.12147705788802265;0.13703255943037143;0.008062502552444846;0.53814307937177941;59.96449384142209;159.3418896660061;0.00053501718483739196;36.323253473936035;0.0;0.12731327561557473;0.14517090483541603
2300;58;0.0021172395578426461;0.030783379339453583;69.321639610373765;1088893.7244521647;0.0036542584544456062;-0.45686149065176096;0.0;80.05129300207868;87.908117762804565;0.0021201578573302395;0.22494383619102601;68.884453738280754;530.47008110215472;0.0020919878926463232;19.238448940615172;0.0;0.13924735636293309;0.15460800263463056;0.0021309363086524746;1.0724327044822768;67.66125749239778;230.37378786322674;0.0014065153213928118;3.1111598039501587;0.0;0.10985476342559636;0.12279387766294365;0.0021205547126090787;3.1046663319968433;67.802440422476323;200.30400060758663;0.0016052885868747743;-5.3204537075529856;0.0;0.1021986908159179;0.11393939267610892;0.0013767163785280625;0.12715622446857688;69.316051119729224;112558514.57438239;0.0065620647532822858;2.7712271505322406;0.0;3659.032501530422;3976.3828280887587;0.0021136885217720443;0.48489103969060743;69.152458028192299;584.89917441109503;0.0034530344605068299;11.096251705522775;0.0;0.12123834949163317;0.13336513403145922;0.0036773653264890994;0.5269196262935556;66.407895247922738;216.79668770379163;0.00076461369733132032;-71.354214406706262;0.0;0.12189630497598387;0.13754423307074737;0.0063478445019835503;0.53240606894309439;65.075363729288341;175.33738604413253;0.0003548502140284887;34.720682196292785;0.0;0.12912082916272435;0.14742490005555248
2300;59;0.0021154435168628779;0.030880426803145421;68.559174613267402;1075279.1239674424;0.003958222784974005;-0.018589112221434334;0.0;79.907151764849701;87.741021792892525;0.0021525078591632814;0.22774183072941978;63.985894420714537;503.0244581758451;0.0026441334966279492;32.542713023047298;0.0;0.14262090065415078;0.15859887214107074;0.0031922532204457128;1.0707811738947355;62.697076358411977;212.97823050013986;0.00190054067524104;29.764245443431747;0.0;0.10962370579826462;0.1225155877831719;0.0028545514893327287;3.0590145799944324;63.11765006621556;187.29494372282733;0.002107607443114297;-10.522957440444713;0.0;0.10252663899526356;0.11433461747869648;0.0013045320606591517;0.12751875274561264;67.568063398409507;109711095.79160808;0.0077572421685455422;74.535588534435249;0.0;3658.7175855804389;3976.0221143516515;0.0021095656105842267;0.4861883343997277;67.23217832500579;570.96494654640458;0.0039222129362462207;-2.2050414993003642;0.0;0.12175306982568887;0.13396662412589444;0.0046937640450436463;0.53246570058164844;61.481961014356415;197.44267141714153;0.0010991227229384482;-120.00244138378093;0.0;0.11985525882514228;0.13505462937542184;0.010880887885605758;0.53873624533388176;59.353070957879567;157.76698191865722;0.00057607916426529447;84.613603546830518;0.0;0.1273541542638798;0.14522184586888726
2300;60;0.0021368456175571314;0.030786845654422721;69.290318965085461;1088403.4003728405;0.0036600525710732425;0.16703018085024723;0.0;80.051437202447644;87.908284935786099;0.0021499976216635282;0.22563712413870318;67.22356417782909;523.4374772765068;0.0020472393374791381;17.998785368685333;0.0;0.14104489671362808;0.15673368496983406;0.0032013589094071694;1.0720121607273667;66.48543635682924;225.83152466558252;0.001390397289784749;17.505998760795194;0.0;0.10961684370918619;0.12250732365355763;0.0028987840738108946;3.0943617272657962;66.722625316893414;197.30798097402538;0.0015906078987104194;-5.3005728727541168;0.0;0.10227115985334879;0.11402672027542236;0.0012790559486185759;0.1272034731378513;68.992928765775702;112182427.7808145;0.0066706897302622479;22.221776083543432;0.0;3664.1493456665585;3982.2440430363349;0.0021088246695786204;0.48504837321909683;68.824377968493422;583.17700898598002;0.0034290783516876091;-1.0682980985222912;0.0;0.12146771972731053;0.13363315089619213;0.0045772625381492278;0.52782228122469022;65.795994262708689;213.53791242494179;0.00075694711425385074;-60.589424650366652;0.0;0.12116125495157683;0.13664723352251107;0.0028373129398900593;0.53257698763728167;65.108388161729579;174.86408520936854;0.00036950687835801324;34.917850811167739;0.0;0.12870008281375475;0.14689996029168648
2300;61;0.0036373922052748281;0.030815075825468715;69.010153540139271;1084418.1254214982;0.0037446700480060946;25.579312259493747;0.0;80.087772166748053;87.950408975088138;0.0051514202195033906;0.22635517588902176;66.655397120199268;516.44773799397569;0.0021414723325133157;33.681477208449451;0.0;0.14023667549121305;0.15577769837769972;0.01325326694337706;1.0713610454348308;65.054969992877602;219.01423833897903;0.0014686022179302418;57.195106950447894;0.0;0.10873262239873775;0.12144277577515396;0.00098127515321298547;3.072570741154776;66.021616225457592;191.26145758960567;0.0016649767494804125;-14.914595009406639;0.0;0.10076707414519824;0.11221518641664517;0.0075021482658272068;0.12737124144525583;68.535571317097578;110860967.41903242;0.0071822931407567207;54.84887687060791;0.0;3644.1248317161426;3959.3090016399842;0.003793831919630682;0.48531223811213947;68.389898226043798;580.31637628536987;0.0034941545918629447;38.75768965157107;0.0;0.12164771882318351;0.13384350037364809;0.0075372857139006126;0.52835670083148245;65.407736916397113;211.63027747113549;0.000800358464160469;-10.285627057199065;0.0;0.12078162935105775;0.13618414686628053;0.0013596465854203267;0.53279406699795817;65.046791744974612;174.24984555628586;0.00040875340749534355;35.777462704885465;0.0;0.12836394094506723;0.1464806959038511
2300;62;1.2410032036517961e-05;0.030757081266511756;69.633247734205611;1092629.1488151567;0.0035574086982721269;0.086415994708488597;0.0;79.950843511002304;87.791669736659387;5.5496421988621401e-08;0.22453498713830147;69.604744399822664;534.62858713090498;0.0017207238200119162;1.1801862394264617;0.0;0.13882919225286677;0.15411376294207374;2.5715592635025323e-09;1.0728080082597757;69.567525931041388;234.60570778511445;0.0010404913064637779;0.15832319224102775;0.0;0.10890134508955619;0.12164585608493254;3.303099575420641e-08;3.1164396862034454;69.569146232806702;203.82891135663178;0.001224199909244852;-0.065675364724882002;0.0;0.10159089964780346;0.11320716400872438;2.7007885050251093e-07;0.12708143260778268;69.63409308906418;113155922.78281868;0.0062838024923654876;0.0017679122279901094;0.0;3661.7941923682852;3979.546219721236;4.0685670504397175e-07;0.48460312791043114;69.634083564659747;588.04890128408692;0.0032013880237080688;0.0028320697168737752;0.0;0.12103940949761985;0.13313270043631889;1.6870288718148837e-09;0.52447012393569381;69.567966903396496;226.12496242987129;0.00058372243693723591;2.0994957480979792;0.0;0.1213515790513513;0.13687944670159466;1.4829793227581217e-09;0.52816350260726908;69.608829468077317;188.38020331499669;0.00029164227520662002;-1.7603664222448856;0.0;0.12970035348061126;0.14814820892261282
